A,p,t,R_train_A_p,R_validation_A_p
0,0.1,8.5,0.21,0.19
10,0.1,70.83,1.0,-0.1
20,0.1,238.07,0.53,0.05
23,0.1,181.68,0.53,0.05
0,1,81.95,0.18,0.18
0,1,81.95,0.18,0.18
0,1,81.95,0.18,0.18
0,1,81.95,0.18,0.18
0,1,81.95,0.18,0.18
0,1,81.95,0.18,0.18
0,1,81.95,0.18,0.18
0,1,81.95,0.18,0.18
0,1,45.32,None,None
